Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1986","1986","%","31.48","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1987","1987","%","31.15","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1988","1988","%","31.15","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1989","1989","%","31.15","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1990","1990","%","30.98","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1991","1991","%","29.18","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1992","1992","%","29.02","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1993","1993","%","29.02","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1994","1994","%","28.69","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1995","1995","%","26.23","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1996","1996","%","25.74","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1997","1997","%","25.25","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1998","1998","%","22.95","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","1999","1999","%","22.95","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2000","2000","%","21.15","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2001","2001","%","20.66","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2002","2002","%","19.51","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2003","2003","%","18.36","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2004","2004","%","16.39","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2005","2005","%","16.23","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2006","2006","%","15.25","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2007","2007","%","15.25","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2008","2008","%","15.57","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2009","2009","%","16.39","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2010","2010","%","16.39","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2011","2011","%","16.39","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2012","2012","%","16.39","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2013","2013","%","16.39","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2014","2014","%","16.39","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2015","2015","%","16.39","Fc","Calculated data"
"EL","Land Use","189","Saint Lucia","7209","Share in Land area","6620","Cropland","2016","2016","%","16.39","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1961","1961","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1962","1962","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1963","1963","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1964","1964","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1965","1965","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1966","1966","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1967","1967","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1968","1968","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1969","1969","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1970","1970","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1971","1971","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1972","1972","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1973","1973","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1974","1974","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1975","1975","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1976","1976","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1977","1977","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1978","1978","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1979","1979","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1980","1980","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1981","1981","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1982","1982","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1983","1983","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1984","1984","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1985","1985","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1986","1986","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1987","1987","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1988","1988","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1989","1989","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1990","1990","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1991","1991","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1992","1992","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1993","1993","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1994","1994","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1995","1995","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1996","1996","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1997","1997","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1998","1998","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","1999","1999","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2000","2000","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2001","2001","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2002","2002","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2003","2003","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2004","2004","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2005","2005","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2006","2006","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2007","2007","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2008","2008","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2009","2009","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2010","2010","%","13.04","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2011","2011","%","8.7","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2012","2012","%","8.7","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2013","2013","%","8.7","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2014","2014","%","8.7","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2015","2015","%","8.7","Fc","Calculated data"
"EL","Land Use","190","Saint Pierre and Miquelon","7209","Share in Land area","6620","Cropland","2016","2016","%","8.7","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1961","1961","%","23.08","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1962","1962","%","23.08","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1963","1963","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1964","1964","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1965","1965","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1966","1966","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1967","1967","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1968","1968","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1969","1969","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1970","1970","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1971","1971","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1972","1972","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1973","1973","%","23.08","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1974","1974","%","23.08","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1975","1975","%","23.08","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1976","1976","%","23.08","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1977","1977","%","23.08","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1978","1978","%","23.08","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1979","1979","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1980","1980","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1981","1981","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1982","1982","%","23.08","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1983","1983","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1984","1984","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1985","1985","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1986","1986","%","28.21","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1987","1987","%","28.21","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1988","1988","%","28.21","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1989","1989","%","28.21","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1990","1990","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1991","1991","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1992","1992","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1993","1993","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1994","1994","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1995","1995","%","25.64","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1996","1996","%","23.08","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1997","1997","%","23.08","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1998","1998","%","23.08","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","1999","1999","%","23.08","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2000","2000","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2001","2001","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2002","2002","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2003","2003","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2004","2004","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2005","2005","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2006","2006","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2007","2007","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2008","2008","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2009","2009","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2010","2010","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2011","2011","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2012","2012","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2013","2013","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2014","2014","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2015","2015","%","20.51","Fc","Calculated data"
"EL","Land Use","191","Saint Vincent and the Grenadines","7209","Share in Land area","6620","Cropland","2016","2016","%","20.51","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1961","1961","%","19.43","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1962","1962","%","19.79","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1963","1963","%","19.79","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1964","1964","%","19.79","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1965","1965","%","21.55","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1966","1966","%","21.55","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1967","1967","%","21.55","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1968","1968","%","21.91","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1969","1969","%","21.91","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1970","1970","%","22.08","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1971","1971","%","22.26","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1972","1972","%","22.26","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1973","1973","%","22.26","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1974","1974","%","22.26","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1975","1975","%","22.61","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1976","1976","%","24.03","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1977","1977","%","24.73","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1978","1978","%","24.73","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1979","1979","%","25.62","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1980","1980","%","25.8","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1981","1981","%","26.86","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1982","1982","%","26.86","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1983","1983","%","27.07","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1984","1984","%","27.21","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1985","1985","%","27.21","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1986","1986","%","27.35","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1987","1987","%","26.75","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1988","1988","%","26.86","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1989","1989","%","18.45","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1990","1990","%","18.37","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1991","1991","%","18.37","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1992","1992","%","17.67","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1993","1993","%","17.67","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1994","1994","%","17.31","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1995","1995","%","17.31","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1996","1996","%","17.31","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1997","1997","%","17.31","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1998","1998","%","17.31","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","1999","1999","%","17.07","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2000","2000","%","15.9","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2001","2001","%","15.9","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2002","2002","%","15.55","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2003","2003","%","14.84","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2004","2004","%","14.13","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2005","2005","%","13.43","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2006","2006","%","12.79","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2007","2007","%","12.19","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2008","2008","%","11.31","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2009","2009","%","10.57","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2010","2010","%","10.6","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2011","2011","%","10.6","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2012","2012","%","10.6","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2013","2013","%","10.6","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2014","2014","%","10.6","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2015","2015","%","10.6","Fc","Calculated data"
"EL","Land Use","244","Samoa","7209","Share in Land area","6620","Cropland","2016","2016","%","10.6","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1961","1961","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1962","1962","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1963","1963","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1964","1964","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1965","1965","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1966","1966","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1967","1967","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1968","1968","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1969","1969","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1970","1970","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1971","1971","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1972","1972","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1973","1973","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1974","1974","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1975","1975","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1976","1976","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1977","1977","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1978","1978","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1979","1979","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1980","1980","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1981","1981","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1982","1982","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1983","1983","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1984","1984","%","16.67","Fc","Calculated data"
"EL","Land Use","192","San Marino","7209","Share in Land area","6620","Cropland","1985","1985","%","16.67","Fc","Calculated data"
